filename	acq_time	operator	randstr
fmap/sub-wlsubj081_ses-nyu3t01_acq-fMRI_dir-AP_run-01_epi.nii.gz	2019-04-15T13:17:11	n/a	aaee9bf6
fmap/sub-wlsubj081_ses-nyu3t01_acq-fMRI_dir-PA_run-01_epi.nii.gz	2019-04-15T13:17:38	n/a	0cc9f662
func/sub-wlsubj081_ses-nyu3t01_task-prf_acq-PA_run-01_bold.nii.gz	2019-04-15T13:21:11	n/a	2de9cf87
func/sub-wlsubj081_ses-nyu3t01_task-prf_acq-PA_run-01_sbref.nii.gz	2019-04-15T13:21:11	n/a	3e86496a
func/sub-wlsubj081_ses-nyu3t01_task-prf_acq-PA_run-02_bold.nii.gz	2019-04-15T13:25:11	n/a	1d5fac98
func/sub-wlsubj081_ses-nyu3t01_task-prf_acq-PA_run-02_sbref.nii.gz	2019-04-15T13:25:11	n/a	f5059c7d
func/sub-wlsubj081_ses-nyu3t01_task-prf_acq-PA_run-03_bold.nii.gz	2019-04-15T13:28:31	n/a	68fde85b
func/sub-wlsubj081_ses-nyu3t01_task-prf_acq-PA_run-03_sbref.nii.gz	2019-04-15T13:28:31	n/a	a4eab67e
func/sub-wlsubj081_ses-nyu3t01_task-prf_acq-PA_run-04_bold.nii.gz	2019-04-15T13:32:31	n/a	fe60899a
func/sub-wlsubj081_ses-nyu3t01_task-prf_acq-PA_run-04_sbref.nii.gz	2019-04-15T13:32:31	n/a	f22b21d0
func/sub-wlsubj081_ses-nyu3t01_task-prf_acq-PA_run-05_bold.nii.gz	2019-04-15T13:35:51	n/a	b83fc1b1
func/sub-wlsubj081_ses-nyu3t01_task-prf_acq-PA_run-05_sbref.nii.gz	2019-04-15T13:35:51	n/a	f2035650
func/sub-wlsubj081_ses-nyu3t01_task-prf_acq-PA_run-06_bold.nii.gz	2019-04-15T13:39:11	n/a	a4f106fc
func/sub-wlsubj081_ses-nyu3t01_task-prf_acq-PA_run-06_sbref.nii.gz	2019-04-15T13:39:11	n/a	4706b79b
anat/sub-wlsubj081_ses-nyu3t01_acq-highres_run-01_T1w.nii.gz	2019-04-15T13:49:25	n/a	fea4ce70
