filename	acq_time	operator	randstr
fmap/sub-wlsubj094_ses-nyu3t01_acq-fMRI_dir-AP_run-01_epi.nii.gz	2019-05-03T18:24:05	n/a	2b7445db
fmap/sub-wlsubj094_ses-nyu3t01_acq-fMRI_dir-PA_run-01_epi.nii.gz	2019-05-03T18:24:33	n/a	87dbba72
func/sub-wlsubj094_ses-nyu3t01_task-prf_acq-PA_run-01_bold.nii.gz	2019-05-03T18:26:51	n/a	5989d219
func/sub-wlsubj094_ses-nyu3t01_task-prf_acq-PA_run-01_sbref.nii.gz	2019-05-03T18:26:51	n/a	a72894ab
func/sub-wlsubj094_ses-nyu3t01_task-prf_acq-PA_run-02_sbref.nii.gz	2019-05-03T18:30:36	n/a	ab6941a0
func/sub-wlsubj094_ses-nyu3t01_task-prf_acq-PA_run-02_bold.nii.gz	2019-05-03T18:30:41	n/a	cd6871b0
func/sub-wlsubj094_ses-nyu3t01_task-prf_acq-PA_run-03_sbref.nii.gz	2019-05-03T18:34:23	n/a	7d9b8367
func/sub-wlsubj094_ses-nyu3t01_task-prf_acq-PA_run-03_bold.nii.gz	2019-05-03T18:34:28	n/a	29b76b1c
func/sub-wlsubj094_ses-nyu3t01_task-prf_acq-PA_run-04_bold.nii.gz	2019-05-03T18:38:08	n/a	03457592
func/sub-wlsubj094_ses-nyu3t01_task-prf_acq-PA_run-04_sbref.nii.gz	2019-05-03T18:38:08	n/a	ec693bd1
func/sub-wlsubj094_ses-nyu3t01_task-prf_acq-PA_run-05_bold.nii.gz	2019-05-03T18:41:40	n/a	cd589f8d
func/sub-wlsubj094_ses-nyu3t01_task-prf_acq-PA_run-05_sbref.nii.gz	2019-05-03T18:41:40	n/a	387be838
func/sub-wlsubj094_ses-nyu3t01_task-prf_acq-PA_run-06_bold.nii.gz	2019-05-03T18:45:25	n/a	b7ac5858
func/sub-wlsubj094_ses-nyu3t01_task-prf_acq-PA_run-06_sbref.nii.gz	2019-05-03T18:45:25	n/a	cdce5b30
anat/sub-wlsubj094_ses-nyu3t01_acq-highres_run-01_T1w.nii.gz	2019-05-03T18:56:23	n/a	166ef6f0
