filename	acq_time	operator	randstr
fmap/sub-wlsubj006_ses-nyu3t01_acq-fMRI_dir-AP_run-01_epi.nii.gz	2019-11-13T14:25:01	n/a	9421f9cc
fmap/sub-wlsubj006_ses-nyu3t01_acq-fMRI_dir-PA_run-01_epi.nii.gz	2019-11-13T14:25:29	n/a	94c0f5fe
func/sub-wlsubj006_ses-nyu3t01_task-prf_acq-PA_run-01_bold.nii.gz	2019-11-13T14:29:52	n/a	d9580ddd
func/sub-wlsubj006_ses-nyu3t01_task-prf_acq-PA_run-01_sbref.nii.gz	2019-11-13T14:29:52	n/a	5af3bdcb
func/sub-wlsubj006_ses-nyu3t01_task-prf_acq-PA_run-02_bold.nii.gz	2019-11-13T14:33:52	n/a	4342c347
func/sub-wlsubj006_ses-nyu3t01_task-prf_acq-PA_run-02_sbref.nii.gz	2019-11-13T14:33:52	n/a	af4c551b
func/sub-wlsubj006_ses-nyu3t01_task-prf_acq-PA_run-03_bold.nii.gz	2019-11-13T14:37:52	n/a	a6de38a8
func/sub-wlsubj006_ses-nyu3t01_task-prf_acq-PA_run-03_sbref.nii.gz	2019-11-13T14:37:52	n/a	710be5de
func/sub-wlsubj006_ses-nyu3t01_task-prf_acq-PA_run-04_bold.nii.gz	2019-11-13T14:41:52	n/a	020568af
func/sub-wlsubj006_ses-nyu3t01_task-prf_acq-PA_run-04_sbref.nii.gz	2019-11-13T14:41:52	n/a	095c9361
func/sub-wlsubj006_ses-nyu3t01_task-prf_acq-PA_run-05_bold.nii.gz	2019-11-13T14:46:12	n/a	d795ba44
func/sub-wlsubj006_ses-nyu3t01_task-prf_acq-PA_run-05_sbref.nii.gz	2019-11-13T14:46:12	n/a	70a0c992
func/sub-wlsubj006_ses-nyu3t01_task-prf_acq-PA_run-06_bold.nii.gz	2019-11-13T14:50:12	n/a	6451c9f2
func/sub-wlsubj006_ses-nyu3t01_task-prf_acq-PA_run-06_sbref.nii.gz	2019-11-13T14:50:12	n/a	f35be16b
anat/sub-wlsubj006_ses-nyu3t01_acq-highres_run-01_T1w.nii.gz	2019-11-13T15:00:59	n/a	8e114088
anat/sub-wlsubj006_ses-nyu3t01_acq-highres_run-01_T2w.nii.gz	2019-11-13T15:05:57	n/a	c7457833
