filename	acq_time	operator	randstr
fmap/sub-wlsubj064_ses-nyu3t01_acq-fMRI_dir-AP_run-01_epi.nii.gz	2018-10-22T14:07:54	n/a	a3cfc613
fmap/sub-wlsubj064_ses-nyu3t01_acq-fMRI_dir-PA_run-01_epi.nii.gz	2018-10-22T14:08:21	n/a	4a5701f7
func/sub-wlsubj064_ses-nyu3t01_task-prf_acq-PA_run-01_bold.nii.gz	2018-10-22T14:10:45	n/a	c3ff482f
func/sub-wlsubj064_ses-nyu3t01_task-prf_acq-PA_run-01_sbref.nii.gz	2018-10-22T14:10:45	n/a	f713e0d1
func/sub-wlsubj064_ses-nyu3t01_task-prf_acq-PA_run-02_bold.nii.gz	2018-10-22T14:15:23	n/a	f42e5f0d
func/sub-wlsubj064_ses-nyu3t01_task-prf_acq-PA_run-02_sbref.nii.gz	2018-10-22T14:15:23	n/a	7d056bb0
func/sub-wlsubj064_ses-nyu3t01_task-prf_acq-PA_run-03_bold.nii.gz	2018-10-22T14:19:05	n/a	6ed78d02
func/sub-wlsubj064_ses-nyu3t01_task-prf_acq-PA_run-03_sbref.nii.gz	2018-10-22T14:19:05	n/a	70cadb93
func/sub-wlsubj064_ses-nyu3t01_task-prf_acq-PA_run-04_bold.nii.gz	2018-10-22T14:23:45	n/a	665c70a6
func/sub-wlsubj064_ses-nyu3t01_task-prf_acq-PA_run-04_sbref.nii.gz	2018-10-22T14:23:45	n/a	1f4551aa
func/sub-wlsubj064_ses-nyu3t01_task-prf_acq-PA_run-05_bold.nii.gz	2018-10-22T14:27:43	n/a	e3d1e645
func/sub-wlsubj064_ses-nyu3t01_task-prf_acq-PA_run-05_sbref.nii.gz	2018-10-22T14:27:43	n/a	5f4344b0
func/sub-wlsubj064_ses-nyu3t01_task-prf_acq-PA_run-06_bold.nii.gz	2018-10-22T14:31:45	n/a	a9c714b0
func/sub-wlsubj064_ses-nyu3t01_task-prf_acq-PA_run-06_sbref.nii.gz	2018-10-22T14:31:45	n/a	24078d5e
anat/sub-wlsubj064_ses-nyu3t01_acq-highres_run-01_T1w.nii.gz	2018-10-22T14:41:50	n/a	ce68b449
anat/sub-wlsubj064_ses-nyu3t01_acq-highres_run-02_T1w.nii.gz	2018-10-22T14:48:43	n/a	45953991
