filename	acq_time	operator	randstr
fmap/sub-wlsubj086_ses-nyu3t01_acq-fMRI_dir-AP_run-01_epi.nii.gz	2019-04-21T14:01:41	n/a	f3b355a5
fmap/sub-wlsubj086_ses-nyu3t01_acq-fMRI_dir-PA_run-01_epi.nii.gz	2019-04-21T14:02:09	n/a	fef7927b
func/sub-wlsubj086_ses-nyu3t01_task-prf_acq-PA_run-01_bold.nii.gz	2019-04-21T14:05:15	n/a	ced8fb5c
func/sub-wlsubj086_ses-nyu3t01_task-prf_acq-PA_run-02_bold.nii.gz	2019-04-21T14:09:19	n/a	8499feef
func/sub-wlsubj086_ses-nyu3t01_task-prf_acq-PA_run-03_bold.nii.gz	2019-04-21T14:13:39	n/a	af7d3566
func/sub-wlsubj086_ses-nyu3t01_task-prf_acq-PA_run-04_bold.nii.gz	2019-04-21T14:18:10	n/a	c185063f
func/sub-wlsubj086_ses-nyu3t01_task-prf_acq-PA_run-05_bold.nii.gz	2019-04-21T14:22:06	n/a	1af99c64
func/sub-wlsubj086_ses-nyu3t01_task-prf_acq-PA_run-06_bold.nii.gz	2019-04-21T14:25:51	n/a	c108df09
anat/sub-wlsubj086_ses-nyu3t01_acq-highres_run-01_T1w.nii.gz	2019-04-21T14:37:06	n/a	5bf549db
