filename	acq_time	operator	randstr
fmap/sub-wlsubj056_ses-nyu3t01_acq-fMRI_dir-AP_run-01_epi.nii.gz	2018-07-30T14:53:45	Winawer	1c1d33bf
fmap/sub-wlsubj056_ses-nyu3t01_acq-fMRI_dir-PA_run-01_epi.nii.gz	2018-07-30T14:54:12	Winawer	872cfe1c
func/sub-wlsubj056_ses-nyu3t01_task-prf_acq-PA_run-01_bold.nii.gz	2018-07-30T14:57:47	Winawer	60a03660
func/sub-wlsubj056_ses-nyu3t01_task-prf_acq-PA_run-01_sbref.nii.gz	2018-07-30T14:57:47	Winawer	22e49e87
func/sub-wlsubj056_ses-nyu3t01_task-prf_acq-PA_run-02_bold.nii.gz	2018-07-30T15:01:59	Winawer	b7338e68
func/sub-wlsubj056_ses-nyu3t01_task-prf_acq-PA_run-02_sbref.nii.gz	2018-07-30T15:01:59	Winawer	9e04371b
func/sub-wlsubj056_ses-nyu3t01_task-prf_acq-PA_run-03_sbref.nii.gz	2018-07-30T15:06:47	Winawer	90212023
func/sub-wlsubj056_ses-nyu3t01_task-prf_acq-PA_run-03_bold.nii.gz	2018-07-30T15:06:52	Winawer	184ab222
func/sub-wlsubj056_ses-nyu3t01_task-prf_acq-PA_run-04_sbref.nii.gz	2018-07-30T15:10:39	Winawer	dca2133a
func/sub-wlsubj056_ses-nyu3t01_task-prf_acq-PA_run-04_bold.nii.gz	2018-07-30T15:10:44	Winawer	ee21386a
func/sub-wlsubj056_ses-nyu3t01_task-prf_acq-PA_run-05_sbref.nii.gz	2018-07-30T15:14:35	Winawer	1ae98abd
func/sub-wlsubj056_ses-nyu3t01_task-prf_acq-PA_run-05_bold.nii.gz	2018-07-30T15:14:40	Winawer	4d5a8755
func/sub-wlsubj056_ses-nyu3t01_task-prf_acq-PA_run-06_sbref.nii.gz	2018-07-30T15:18:29	Winawer	f3bd0724
func/sub-wlsubj056_ses-nyu3t01_task-prf_acq-PA_run-06_bold.nii.gz	2018-07-30T15:18:34	Winawer	6cc52270
anat/sub-wlsubj056_ses-nyu3t01_acq-highres_run-01_T1w.nii.gz	2018-07-30T15:29:43	Winawer	215c3eb7
