filename	acq_time	operator	randstr
fmap/sub-wlsubj001_ses-nyu3t01_acq-fMRI_dir-AP_run-01_epi.nii.gz	2017-10-31T12:56:44	n/a	e68ad7aa
fmap/sub-wlsubj001_ses-nyu3t01_acq-fMRI_dir-PA_run-01_epi.nii.gz	2017-10-31T12:57:12	n/a	3c423dff
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-01_bold.nii.gz	2017-10-31T12:59:25	n/a	e1e180d1
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-01_sbref.nii.gz	2017-10-31T12:59:25	n/a	67e91559
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-02_sbref.nii.gz	2017-10-31T13:03:59	n/a	82c23570
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-02_bold.nii.gz	2017-10-31T13:04:00	n/a	ac2f5707
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-03_bold.nii.gz	2017-10-31T13:08:05	n/a	bb30d970
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-03_sbref.nii.gz	2017-10-31T13:08:05	n/a	ef76a1ab
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-04_bold.nii.gz	2017-10-31T13:12:45	n/a	6b590dab
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-04_sbref.nii.gz	2017-10-31T13:12:45	n/a	f4a21c0a
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-05_sbref.nii.gz	2017-10-31T13:16:19	n/a	fd451a4e
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-05_bold.nii.gz	2017-10-31T13:16:20	n/a	da277642
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-06_bold.nii.gz	2017-10-31T13:20:25	n/a	48ef4033
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-06_sbref.nii.gz	2017-10-31T13:20:25	n/a	bf8750a4
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-07_bold.nii.gz	2017-10-31T13:24:25	n/a	af6048ff
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-07_sbref.nii.gz	2017-10-31T13:24:25	n/a	d2873ba7
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-08_sbref.nii.gz	2017-10-31T13:27:59	n/a	d34e74d8
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-08_bold.nii.gz	2017-10-31T13:28:00	n/a	4089f8a2
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-09_bold.nii.gz	2017-10-31T13:31:45	n/a	ebca68b2
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-09_sbref.nii.gz	2017-10-31T13:31:45	n/a	b138b2a7
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-10_bold.nii.gz	2017-10-31T13:35:45	n/a	ff1e3247
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-10_sbref.nii.gz	2017-10-31T13:35:45	n/a	0818fa62
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-11_sbref.nii.gz	2017-10-31T13:39:39	n/a	53f2e89d
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-11_bold.nii.gz	2017-10-31T13:39:40	n/a	51eb77d5
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-12_bold.nii.gz	2017-10-31T13:43:25	n/a	d08bb1fe
func/sub-wlsubj001_ses-nyu3t01_task-prf_acq-PA_run-12_sbref.nii.gz	2017-10-31T13:43:25	n/a	66171d4d
